,TARGETID,Redrock z,Redrock spectype,best z,best spectype,best flag,N_VI,all VI issue,all VI comments,merger comment,DELTACHI2,ZWARN,ZERR,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,MW_TRANSMISSION_G,MW_TRANSMISSION_R,MW_TRANSMISSION_Z
1872,3.51914E+16,0.483,GALAXY,0.483,GALAXY,4,3,--|--|--, H&K + continuum break + G + Mgl| LRG|--,none,1404.608094,0,6.89E-05,2526,2.3534453,13.348631,38.021614,0.9329012,5.2913713,15.071695,0.94593954,0.9632548,0.9792771
1873,3.51914E+16,0.0424,GALAXY,0.0424,GALAXY,4,3,--|--|--,--|--|--,none,5425.611075,0,2.66E-06,2538,58.29105,105.66052,154.82774,4.662012,8.450536,12.382841,0.9459735,0.9632782,0.9792903
1874,3.51914E+16,0.6249,GALAXY,0.6249,GALAXY,0,3,--|RC|R, No signal?| No signal or features|--,none,26.34320675,0,6.10E-05,2608,13.182542,35.66266,68.09154,2.5896444,7.005751,13.376242,0.95344156,0.96839416,0.98219615
1875,3.51914E+16,0.5084,GALAXY,0.5084,GALAXY,4,3,--|--|--, H&K + continuum break + G|LRG|--,none,826.9163843,0,8.20E-05,2534,2.134833,11.8908825,34.60065,0.68327206,3.8057811,11.074242,0.9503328,0.96626616,0.98098826
1876,3.51914E+16,0.3348,GALAXY,0.3348,GALAXY,4,3,--|--|--,--|--|--,none,1470.467678,0,3.00E-05,2612,5.077285,17.801407,41.02729,1.6595111,5.818392,13.409774,0.9528789,0.9680092,0.9819777
1877,3.51914E+16,0.301,GALAXY,0.301,GALAXY,4,3,--|--|--,--|--|--,none,521.3659168,0,3.77E-05,2739,3.522638,12.100599,30.630583,0.9923336,3.408761,8.628692,0.9514717,0.96704596,0.98143107
1878,3.51914E+16,0.162,GALAXY,0.162,GALAXY,3,3,--|--|--, Ha + continuum|--|--,"flag mismatch, but z is secure",40.29530461,0,4.11E-05,2721,3.5478373,6.768724,9.551695,1.1877326,2.2660096,3.197683,0.9524717,0.9677305,0.98181957
1879,3.51914E+16,0.359,GALAXY,0.359,GALAXY,4,3,--|--|--,--|--|--,none,1608.437091,0,8.44E-06,2642,3.2423742,7.86481,12.929564,0.9806531,2.3787045,3.9105349,0.95674026,0.9706498,0.9834752
1880,3.51914E+16,0.1924,GALAXY,0.1924,GALAXY,4,3,--|--|--,--|--|--,none,1318.936708,0,3.59E-06,2704,11.453661,21.579943,31.789955,2.0546699,3.8712215,5.7027936,0.95347667,0.9684182,0.9822098
1881,3.51914E+16,0.1282,GALAXY,0.1282,GALAXY,4,3,--|--|--,--|--|--,none,5621.355967,0,6.93E-06,2703,17.454506,37.443172,68.39678,5.788395,12.417188,22.682257,0.9564704,0.97046536,0.98337066
1882,3.51914E+16,0.2992,GALAXY,0.2992,GALAXY,4,3,--|--|--,--|--|--,none,421.334289,0,1.29E-05,2700,3.4972703,8.960393,15.724095,1.150047,2.9465475,5.170732,0.9562309,0.9703017,0.98327786
1883,3.51914E+16,0.2994,GALAXY,0.2994,GALAXY,4,3,--|--|--, H&K + continuum break + G + Mgl| LRG|--,none,574.676816,0,7.16E-05,2747,3.6126783,14.379809,28.896921,1.3946602,5.5512686,11.155542,0.95589775,0.97007394,0.98314875
1884,3.51914E+16,0.1692,GALAXY,0.1692,GALAXY,4,3,--|--|--,--|--|--,none,465.3203817,0,8.90E-06,2716,3.8056617,6.6582355,8.0577965,0.9787618,1.712403,2.07235,0.9595213,0.9725495,0.98455137
1885,3.51914E+16,0.3871,GALAXY,0.3871,GALAXY,4,3,--|--|--, H&K + continuum break + G + Mgl| LRG|--,none,665.3799573,0,0.000108815,2743,2.06305,10.957395,25.3748,0.8823979,4.686644,10.853187,0.95684695,0.97072273,0.9835165
1886,3.51914E+16,0.3595,GALAXY,0.3595,GALAXY,4,3,--|--|--,--|--|--,none,1878.367533,0,1.82E-05,3239,7.404157,19.819923,39.40767,1.638753,4.386719,8.722051,0.94604903,0.9633299,0.97931975
1887,3.51914E+16,0.4373,GALAXY,0.4373,GALAXY,4,3,--|--|--,--|--|--,none,441.0634391,0,1.74E-05,3359,2.4362488,6.5258207,10.818086,0.70960826,1.9007814,3.1509929,0.9464061,0.9635748,0.97945905
1888,3.51914E+16,0.1149,GALAXY,0.1149,GALAXY,4,3,--|--|--, H&K + continuum break + G + Mgl| LRG|--,none,6448.40968,0,2.12E-05,3391,77.175354,203.15395,399.68082,12.3766,32.57977,64.096756,0.9444705,0.9622469,0.97870374
1889,3.51914E+16,0.3124,GALAXY,0.3124,GALAXY,4,3,--|--|--,--|--|--,none,1026.941336,0,9.96E-06,3390,3.085798,6.920354,11.357375,1.1395696,2.5556517,4.194221,0.94656146,0.9636814,0.9795196
1890,3.51914E+16,0.3836,GALAXY,0.3836,GALAXY,3.666666667,3,--|--|--, H&K + continuum break/ weak OII| LRG|--,none,411.4004331,0,5.90E-05,3371,1.9542603,8.86291,20.093435,0.9056818,4.1074243,9.312095,0.94896996,0.96533245,0.98045796
1891,3.51914E+16,0.4441,GALAXY,0.4441,GALAXY,3,3,--|--|--, continuum matches but no other secure features| LRG|--,"flag mismatch, but z is secure",456.8059934,0,8.76E-05,3378,1.4912944,7.402101,18.285765,0.70705515,3.5094974,8.66968,0.94748366,0.96431375,0.9798791
1892,3.51914E+16,0.2724,GALAXY,0.2724,GALAXY,4,3,--|--|--,--|--|--,none,665.9368951,0,2.17E-05,3385,5.2811956,12.208069,21.000116,1.4413785,3.331906,5.7314897,0.9459968,0.96329415,0.9792994
1893,3.51914E+16,0.204,GALAXY,0.204,GALAXY,4,3,--|--|--, H&K + continuum break + G + Mgl| LRG|--,none,4773.755482,0,3.10E-05,2613,24.42938,79.363304,157.0668,5.8485956,19.000233,37.60309,0.9472185,0.96413195,0.9797757
1894,3.51914E+16,0.5315,GALAXY,0.5315,GALAXY,3,3,--|--|--,some tricky features which are slightly away from where should be/ there is a resolved doublet at OII but one of them is slightly way from the expected| LRG|--,"flag mismatch, but z is secure",208.6094487,0,6.80E-05,3351,3.2189922,11.208752,26.99626,0.67901915,2.3643913,5.6946325,0.95122916,0.96687996,0.98133683
1895,3.51914E+16,0.1925,GALAXY,0.1925,GALAXY,4,3,--|--|--,--|--|--,none,2316.318025,0,6.33E-06,3386,6.0342884,12.108715,20.29575,2.6273947,5.272266,8.83699,0.9488107,0.9652233,0.980396
1896,3.51914E+16,0.1015,GALAXY,0.1015,GALAXY,4,3,--|--|--,--|--|--,none,5136.828733,0,2.53E-06,2648,8.508892,14.556341,21.327614,3.5687358,6.1051116,8.945068,0.94778675,0.9645215,0.97999716
1897,3.51914E+16,0.2775,GALAXY,0.2775,GALAXY,4,3,--|--|--,H&K + continuum break + G + Mgl| LRG|--,none,1001.589992,0,5.56E-05,3393,6.863639,27.691992,57.70017,1.764671,7.1197295,14.83496,0.95157576,0.9671172,0.9814715
1898,3.51914E+16,0.2335,GALAXY,0.2335,GALAXY,4,3,--|--|--,--|--|--,none,648.7311777,0,1.24E-05,2635,2.826077,6.363127,12.184111,0.9618408,2.1656578,4.1467996,0.9509643,0.9666985,0.98123384
1899,3.51914E+16,0.1856,GALAXY,0.1856,GALAXY,3.666666667,3,S|S|--, Ha + some absorption lines /  spectrum from r-band spectrograph disappreared| Redshift secure but central section of spectrum missing| data missing from central spectrograph,none,515.9951419,0,1.59E-05,2645,10.784199,22.833374,40.205486,2.29223,4.8533363,8.545857,0.9527171,0.9678985,0.98191494
1900,3.51914E+16,0.2779,GALAXY,0.2779,GALAXY,4,3,--|--|--,--|--|--,none,4496.511858,0,5.17E-06,3026,2.7089462,6.9435854,12.812249,1.5695803,4.0231566,7.423497,0.95604527,0.9701748,0.983206
1901,3.51914E+16,0.1048,GALAXY,0.1048,GALAXY,4,3,--|--|--,--|--|--,none,1124.38418,0,5.93E-06,2603,11.298461,19.049814,28.852192,1.7390579,2.9321456,4.440926,0.95601314,0.9701528,0.9831935
1902,3.51914E+16,0.2809,GALAXY,0.2809,GALAXY,4,3,--|--|--,--|--|--,none,5186.49709,0,9.06E-06,3022,17.114681,38.194122,70.59348,3.2193224,7.184428,13.278844,0.95576465,0.969983,0.9830972
1903,3.51914E+16,0.3435,GALAXY,0.3435,GALAXY,4,3,--|--|--,--|--|--,none,848.1633122,0,8.30E-06,3025,2.8668861,7.034807,11.66203,1.0084351,2.4745128,4.1021514,0.95761734,0.97124916,0.98381484
1904,3.51914E+16,0.3474,GALAXY,0.3474,GALAXY,4,3,--|--|--,--| H&K + continuum break + G + Mgl + Ha|--,none,1587.585653,0,5.02E-05,2624,5.353432,20.970617,47.023117,1.898454,7.4366784,16.675512,0.9563485,0.97038203,0.9833234
1905,3.51914E+16,0.2637,GALAXY,0.2637,GALAXY,3.666666667,3,--|--|--,LRG| H&K + continuum break + weak G + Mgl|--,none,543.7022406,0,8.29E-05,3018,3.3662431,13.039677,27.396145,1.5151461,5.8691587,12.331006,0.95707434,0.9708781,0.98360455
1906,3.51914E+16,0.3443,GALAXY,0.3443,GALAXY,4,3,--|--|--,--|--|--,none,674.5256524,0,1.50E-05,3117,2.8293548,7.3486905,12.626652,0.82589257,2.1450927,3.685737,0.9480352,0.9646918,0.98009396
1907,3.51914E+16,0.8693,GALAXY,0.8693,GALAXY,0,3,RC|--|--, No signal or features| very low S/N|--,none,16.48414447,0,6.02E-05,3106,6.4182205,9.286794,11.539509,0.34906772,0.5050808,0.6275992,0.950919,0.96666753,0.9812162
1908,3.51914E+16,0.1401,GALAXY,0.1401,GALAXY,4,3,--|--|--,--|--|--,none,551.2485093,0,8.37E-06,3143,5.2012444,8.072847,11.114177,1.0215383,1.5855287,2.182854,0.94877094,0.9651961,0.9803805
1909,3.51914E+16,0.4841,GALAXY,0.4841,GALAXY,3.333333333,3,--|--|--,--| not resolved but strong OII + continuum|--,none,280.3498336,0,7.24E-05,3124,1.3468845,6.4026866,18.278568,0.5108548,2.428451,6.9328103,0.9499993,0.96603763,0.9808585
1910,3.51914E+16,0.1568,GALAXY,0.1568,GALAXY,4,3,--|--|--,--|--|--,none,41200.49783,0,1.17E-06,3392,3.5940795,6.5691133,3.8627973,1.8790675,3.4344835,2.0195594,0.9505878,0.9664408,0.98108745
1911,3.51914E+16,0.237,GALAXY,0.237,GALAXY,3.666666667,3,--|--|--, LRG| H&K + continuum break|--,none,372.8041095,0,4.91E-05,3384,2.6065307,8.060347,14.332919,1.8005977,5.568107,9.901215,0.9505961,0.96644646,0.98109066
1912,3.51914E+16,0.3022,GALAXY,0.3022,GALAXY,4,3,--|--|--,--|--|--,none,405.9815053,0,1.83E-05,3127,3.6432524,8.739063,16.650047,0.8814968,2.114445,4.0285335,0.95146286,0.96703994,0.98142767
1913,3.51914E+16,0.1635,GALAXY,0.1635,GALAXY,4,3,--|--|--, LRG| H&K + continuum break + G + Mgl|--,none,7002.97448,0,2.59E-05,3147,49.894714,146.65475,284.0961,11.580534,34.038483,65.93854,0.9537329,0.96859354,0.9823092
1914,3.51914E+16,0.126,GALAXY,0.126,GALAXY,4,3,--|--|--,--|--|--,none,556.7939442,0,8.40E-06,3295,4.4033203,7.712938,12.013862,1.2620057,2.210553,3.4432116,0.95379627,0.9686369,0.98233384
1915,3.51914E+16,0.3264,GALAXY,0.3264,GALAXY,4,3,--|--|--,--|--|--,none,1459.683248,0,1.41E-05,3264,7.4728494,25.512417,52.241135,1.7414544,5.94535,12.174145,0.95370704,0.96857584,0.9822992
1916,3.51914E+16,0.4846,GALAXY,0.4846,GALAXY,4,3,--|--|--,--|--|--,none,657.0661008,0,2.00E-05,3355,3.4642851,9.795657,17.723042,0.9412812,2.661579,4.8155293,0.95309937,0.96816003,0.98206335
1917,3.51914E+16,0.2827,GALAXY,0.2827,GALAXY,4,3,--|--|--,--|--|--,none,283.4253563,0,4.62E-05,3279,1.6406465,6.21146,12.54751,1.0481006,3.9680915,8.015775,0.9557308,0.9699598,0.9830841
1918,3.51914E+16,0.4004,GALAXY,0.4004,GALAXY,3.666666667,3,--|--|--, LRG| H&K + weak G + Mgl|--,none,539.5021435,0,6.60E-05,3290,1.3707731,7.41724,17.212639,0.7356756,3.9807336,9.237793,0.9555014,0.969803,0.98299515
1919,3.51914E+16,0.3025,GALAXY,0.3025,GALAXY,4,3,--|--|--,--|--|--,none,338.2369755,0,5.68E-05,3274,1.921592,6.7403965,14.962876,1.1354594,3.9828677,8.841492,0.9555776,0.96985507,0.9830247
1920,3.51914E+16,0.1349,GALAXY,0.1349,GALAXY,4,3,--|--|--,--|--|--,none,3000.65202,0,1.09E-05,3253,38.177,82.18411,148.24953,5.385875,11.594243,20.914516,0.9577801,0.9713603,0.98387784
1921,3.51914E+16,0.3599,GALAXY,0.3599,GALAXY,4,3,--|--|--,--|--|--,none,1415.242855,0,1.42E-05,3255,6.153814,17.469412,34.584637,1.0939456,3.1054864,6.1480103,0.95877886,0.97204256,0.98426425
1922,3.51914E+16,0.2642,GALAXY,0.2642,GALAXY,4,3,--|--|--,--|--|--,none,1228.956854,0,1.16E-05,3292,2.9341354,6.4921136,10.932257,0.8785216,1.9438305,3.273272,0.9537648,0.9686153,0.9823216
1923,3.51914E+16,0.128,GALAXY,0.128,GALAXY,4,3,--|--|--,--|--|--,none,1012.898328,0,1.32E-05,3007,32.77173,71.53055,125.89341,7.069798,15.431182,27.158804,0.95802826,0.97152984,0.98397386
1924,3.51914E+16,0.3954,GALAXY,0.3954,GALAXY,4,3,--|--|--,--|--|--,none,3724.216144,0,6.60E-06,3372,2.6521149,7.209183,12.360479,1.3507271,3.6716504,6.295215,0.949401,0.9656278,0.98062575
1925,3.51914E+16,0.2637,GALAXY,0.2637,GALAXY,4,3,--|--|--,--|--|--,none,2683.389615,0,9.83E-06,3120,2.729402,5.5731654,8.299444,1.8306004,3.7379026,5.5664086,0.9510562,0.96676147,0.98126954
1926,3.51914E+16,0.3451,GALAXY,0.3451,GALAXY,3.666666667,3,--|--|--, LRG| H&K + Mgl?|--,none,727.5143011,0,8.21E-05,3377,2.8113024,13.850765,30.047705,1.4546134,7.16661,15.547169,0.9485255,0.96502787,0.9802849
1927,3.51914E+16,0.1313,GALAXY,0.1313,GALAXY,4,3,--|--|--,--|--|--,none,984.0731201,0,7.93E-06,3105,13.7418375,28.038668,46.466263,2.9113257,5.9402313,9.8442745,0.95125,0.9668942,0.9813449
1928,3.51914E+16,0.5579,GALAXY,0.5579,GALAXY,3.666666667,3,--|--|--,--| not resolved but strong OII and continuum|--,none,149.9573141,0,8.05E-05,3270,2.5963624,6.59301,11.747874,0.6540621,1.6608769,2.9594636,0.9505001,0.96638066,0.9810533
1929,3.51914E+16,0.5574,GALAXY,0.5574,GALAXY,3.666666667,3,--|--|--,LRG| H&K + Mgl + G + strong OII but at the noisy place|--,none,390.4113767,0,0.000102914,3284,1.3271168,6.1474495,18.88665,0.51991475,2.408341,7.399083,0.9518034,0.96727306,0.98156
1930,3.51914E+16,0.3099,GALAXY,0.3099,GALAXY,3.666666667,3,--|--|--,--|Ha + continuum|--,none,351.4859123,0,1.26E-05,3363,2.2782998,6.2188234,11.670527,1.0099446,2.7567341,5.173413,0.949974,0.96602035,0.98084867
1931,3.51914E+16,0.2401,GALAXY,0.2401,GALAXY,4,3,--|--|--,--|--|--,none,5303.695022,0,2.81E-06,3129,5.289796,9.571529,12.671158,1.7139213,3.1012251,4.1055207,0.9531145,0.9681704,0.9820692
1932,3.51914E+16,0.5157,GALAXY,0.5157,GALAXY,3.333333333,3,--|--|--, LRG| not resolved but quite strong OII + continuum|--,none,106.2682677,0,7.70E-05,3364,1.5840124,6.9065065,18.249212,0.37320456,1.627222,4.2996435,0.94987524,0.9659527,0.9808103
1933,3.51914E+16,0.1151,GALAXY,0.1151,GALAXY,4,3,--|--|--,--|--|--,none,2195.772985,0,5.29E-06,3262,8.2462,12.898331,16.37165,2.508348,3.9234438,4.979966,0.95363307,0.9685252,0.9822705
1934,3.51914E+16,0.3006,GALAXY,0.3006,GALAXY,4,3,--|--|--, LRG|H&K + continuum break + G + Mgl + weak OII and Ha|--,none,1017.844927,0,4.70E-05,3288,4.9981127,20.31694,43.189766,1.895322,7.704337,16.377884,0.9534465,0.96839756,0.98219806
1935,3.51914E+16,0.3366,GALAXY,0.3366,GALAXY,3.333333333,3,--|--|--,--|Ha + continuum|--,none,118.7304104,0,4.36E-05,3252,1.588279,6.2180285,15.210977,0.33291152,1.3033311,3.1882997,0.9526248,0.9678353,0.98187906
1936,3.51914E+16,0.3015,GALAXY,0.3015,GALAXY,3.666666667,3,--|--|--, LRG| H&K + continuum break|--,none,278.8849976,0,6.83E-05,3285,3.1209388,10.497067,17.431917,2.0913837,7.034228,11.681365,0.9511507,0.9668262,0.9813063
1937,3.51914E+16,0.2982,GALAXY,0.2982,GALAXY,4,3,--|--|--,LRG| H&K + continuum break + G + Mgl|--,none,1954.966767,0,4.75E-05,3289,8.561965,39.499237,86.245544,2.5279176,11.662137,25.463972,0.95051104,0.96638817,0.9810576
1938,3.51914E+16,0.3664,GALAXY,0.3664,GALAXY,4,3,--|--|--,--|--|--,none,1477.870315,0,2.03E-05,3259,3.4488997,10.610921,21.858206,1.0879453,3.3471837,6.8951073,0.95408547,0.9688347,0.9824461
1939,3.51914E+16,0.205,GALAXY,0.205,GALAXY,4,3,--|--|--,--| weak(?) Ha and OII + H&K + G + Mgl|--,none,706.1562626,0,3.59E-05,3258,23.325644,56.612915,98.01661,2.8978698,7.0333266,12.17713,0.9546304,0.96920735,0.98265743
1940,3.51914E+16,0.1154,GALAXY,0.1154,GALAXY,4,3,--|--|--,--| OII and Ha|--,none,308.8155231,0,1.42E-05,3283,5.101767,10.534387,16.703102,1.198809,2.4753616,3.924881,0.95273715,0.9679122,0.9819227
1941,3.51914E+16,0.1166,GALAXY,0.1166,GALAXY,4,3,--|--|--,--|--|--,none,1029.795784,0,6.72E-06,3251,3.9559991,7.0758104,10.269737,1.9455438,3.479854,5.0506134,0.95089287,0.96664965,0.98120606
1942,3.51914E+16,0.1177,GALAXY,0.1177,GALAXY,4,3,--|--|--,--| Ha + OII|--,none,354.9216934,0,8.85E-06,3277,5.3739223,11.257796,18.609905,1.2763686,2.6738567,4.420068,0.9511863,0.9668506,0.98132014
1943,3.51914E+16,0.3005,GALAXY,0.3005,GALAXY,4,3,--|--|--,--| Ha + weak OII + H&K + G + Mgl|--,none,1093.878161,0,2.61E-05,3273,8.6380415,28.5483,59.77026,2.051874,6.7813416,14.1977825,0.95311683,0.968172,0.9820701
1944,3.51914E+16,0.1146,GALAXY,0.1146,GALAXY,4,3,--|--|--,--|Ha + OII|--,none,773.9520177,0,2.55E-05,3287,7.1846614,18.833002,37.30908,2.433957,6.380081,12.639245,0.9516825,0.9671903,0.981513
1945,3.51914E+16,0.3451,GALAXY,0.3451,GALAXY,4,3,--|--|--,--|--|--,none,2546.115975,0,1.06E-05,3268,3.0344963,8.717754,17.869682,1.5798213,4.538643,9.303325,0.956401,0.9704179,0.9833438
1946,3.51914E+16,0.3572,GALAXY,0.3572,GALAXY,3.666666667,3,--|--|--, LRG| H&K + continuum break|--,none,1638.679885,0,3.92E-05,3191,5.068963,25.449999,59.2157,1.7099419,8.585192,19.975565,0.95422155,0.9689278,0.9824988
1947,3.51914E+16,0.3398,GALAXY,0.3398,GALAXY,4,3,--|--|--,--| not resolved but strong OII + H&K + Mgl|--,none,996.3287676,0,3.82E-05,3155,3.491565,16.426186,38.324116,1.417557,6.6689453,15.55939,0.9563251,0.97036606,0.9833144
1948,3.51914E+16,0.7083,GALAXY,0.7083,GALAXY,2.5,3,--|--|--, LRG| continuum but not sure what it is| a couple of weak absorbtion features,"flag mismatch. borderline, set to 2.5",83.55673261,0,7.71E-05,3260,2.5201213,7.1385174,21.618868,0.34440738,0.9755713,2.9544995,0.9549712,0.96944046,0.98278964
1949,3.51914E+16,0.3463,GALAXY,0.3463,GALAXY,3.666666667,3,--|--|--,--| Ha + continuum|--,none,1364.336123,0,2.80E-05,3370,4.234119,16.102137,37.460735,1.562608,5.9425178,13.824941,0.94319445,0.96137094,0.9782053
1950,3.51914E+16,0.3015,GALAXY,0.3015,GALAXY,4,4,--|--|--|--,--|--|--|--,none,445.435322,0,2.00E-05,3780,5.9232607,14.7781315,27.233442,1.2610632,3.1462665,5.798004,0.94128764,0.9600613,0.9774597
1951,3.51914E+16,0.0552,GALAXY,0.0552,GALAXY,4,4,--|--|--|--,--|--|--|--,none,560.1443175,0,6.12E-06,3752,30.045849,48.348175,65.66877,1.6232427,2.6120355,3.5477898,0.9403387,0.95940924,0.97708833
1952,3.51914E+16,0.0557,GALAXY,0.0557,GALAXY,4,4,--|--|--|--,--|--|--|--,none,6810.969105,0,2.87E-06,3360,16.718624,30.336086,45.980663,5.269106,9.560839,14.491444,0.9417488,0.9603781,0.97764015
1953,3.51914E+16,0.2979,GALAXY,0.2979,GALAXY,4,4,--|--|--|--,--|--|--|--,none,622.8413271,0,1.27E-05,3369,4.442261,12.491136,22.446613,1.4980046,4.212219,7.5693727,0.94417226,0.9620422,0.9785873
1954,3.51914E+16,0.284,GALAXY,0.284,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1679.523813,0,8.20E-06,3375,3.606728,7.452641,10.239282,1.5736078,3.2515714,4.4673767,0.94621795,0.96344584,0.9793857
1955,3.51914E+16,0.2376,GALAXY,0.2376,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1584.208498,0,7.29E-06,3399,3.7745957,8.678103,15.923351,1.2343456,2.8378613,5.2071586,0.9408297,0.95974666,0.9772805
1956,3.51914E+16,0.1139,GALAXY,0.1139,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1451.453247,0,4.01E-06,3396,4.7867107,6.6868677,8.30124,1.5265807,2.1325798,2.6474361,0.9395215,0.9588475,0.97676826
1957,3.51914E+16,0.1517,GALAXY,0.1517,GALAXY,4,4,--|--|--|--,--|--|--|--,none,3939.286643,0,5.07E-06,3356,6.509243,13.246789,21.659243,2.9285562,5.9598274,9.744653,0.94620323,0.9634357,0.9793799
1958,3.51914E+16,0.3952,GALAXY,0.3952,GALAXY,4,4,--|--|--|--,--|--|--|--,none,2898.053918,0,8.87E-06,3368,3.133436,7.8561068,13.514113,1.2707579,3.1860266,5.4806185,0.9485999,0.96507883,0.9803139
1959,3.51914E+16,0.5262,GALAXY,0.5262,GALAXY,3.5,4,--|--|--|--,--| LRG|Strong absorption feature at 7600A|--,none,160.298396,0,0.000156083,3394,3.4812167,11.528021,31.412819,0.6026457,1.9956565,5.437984,0.9429744,0.96121985,0.9781193
1960,3.51914E+16,0.2403,GALAXY,0.2403,GALAXY,4,4,--|--|--|--,--|--|--|--,none,669.8266071,0,2.13E-05,3388,5.2003746,14.66517,30.249792,1.37833,3.886921,8.017537,0.93872267,0.95829827,0.9764553
1961,3.51914E+16,0.4705,GALAXY,0.4705,GALAXY,3.75,4,--|--|--|--,--| LRG|--|--,none,283.5229927,0,8.71E-05,3374,1.2528955,6.2415643,17.186602,0.5827327,2.903006,7.9936385,0.94762576,0.96441114,0.97993445
1962,3.51914E+16,0.1136,GALAXY,0.1136,GALAXY,4,4,--|--|--|--,--|--|--|--,none,160.9344025,0,1.40E-05,3383,8.691871,12.500283,15.696251,1.4484713,2.0831304,2.6157277,0.94828606,0.9648638,0.98019165
1963,3.51914E+16,0.4408,GALAXY,0.4408,GALAXY,4,4,--|--|--|--,--|--|--|--,none,3986.586417,0,6.06E-06,3038,5.5852685,12.936913,20.830875,1.391792,3.223747,5.190842,0.94770813,0.96446764,0.9799665
1964,3.51914E+16,0.2981,GALAXY,0.2981,GALAXY,4,4,--|--|--|--,--| LRG|--|--,one inspector forgot to set the flag. z is secure.,1236.415832,0,4.28E-05,3017,5.6981916,25.18029,52.902473,1.9863093,8.777494,18.441057,0.950596,0.96644634,0.9810906
1965,3.51914E+16,0.2392,GALAXY,0.2392,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1535.610317,0,6.67E-06,3047,3.7115564,6.9885726,9.879962,1.2865133,2.4224045,3.4246285,0.9488545,0.96525335,0.980413
1966,3.51914E+16,1.3728,GALAXY,0.3452,GALAXY,3,4,R|RC|R|--,--| Redshift very secure from multuple lines but Redrock messed up OII with Halpha!|Excess red emission tricked redrock as 4000A break| Not sure what the fitter did. No features in the right place!,"redrock is wrong, everyone agrees but one inspector forgot to set a flag. secure z",40.58570141,0,4.97E-05,3048,4.151501,9.271225,14.883353,0.82499844,1.8424048,2.9576633,0.9521525,0.967512,0.9816956
1967,3.51914E+16,0.5286,GALAXY,0.5286,GALAXY,3.75,4,--|--|--|--,--| LRG|--|--,none,214.3937837,0,6.48E-05,3774,2.2602105,8.375234,18.72832,0.5816626,2.155357,4.8197117,0.94293654,0.96119386,0.97810453
1968,3.51914E+16,0.0561,GALAXY,0.0561,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1454.963464,0,5.70E-06,3755,7.813598,12.549786,18.139582,3.1207287,5.0123487,7.244897,0.9426225,0.9609782,0.97798175
1969,3.51914E+16,0.2385,GALAXY,0.2385,GALAXY,4,4,--|--|--|--,--|--|--|--,none,8209.559902,0,5.08E-06,3795,11.6929865,36.35254,73.806,3.9347067,12.232682,24.835825,0.93954426,0.9588632,0.9767772
1970,3.51914E+16,0.0611,GALAXY,0.0611,GALAXY,4,4,--|--|--|--,--|--|--|--,none,538.6963396,0,6.67E-06,3751,8.434359,10.731415,12.249322,1.0082017,1.2827805,1.4642236,0.9411371,0.9599579,0.97740084
1971,3.51914E+16,0.1466,GALAXY,0.1466,GALAXY,4,4,--|--|--|--,--|--|--|--,none,16248.44855,0,5.77E-06,3754,43.45611,103.17913,187.73868,13.374533,31.755552,57.780533,0.9419573,0.96052134,0.9777217
1972,3.51914E+16,0.0589,GALAXY,0.0589,GALAXY,4,4,--|--|--|--,--|--|--|--,none,351.1240547,0,9.67E-06,3775,4.2507772,8.726732,13.966727,1.0311229,2.1168678,3.387948,0.93974555,0.95900154,0.97685605
1973,3.51914E+16,0.2812,GALAXY,0.2812,GALAXY,4,4,--|--|--|--,--|--|--|--,none,3104.54403,0,6.76E-06,3761,6.5534663,12.802263,18.748446,2.2709186,4.4362626,6.4967437,0.9409004,0.95979524,0.97730815
1974,3.51914E+16,0.3579,GALAXY,0.3579,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1755.629649,0,2.37E-05,3785,3.8203688,11.903376,23.586313,1.5036505,4.6850233,9.283285,0.9399582,0.9591477,0.9769393
1975,3.51914E+16,0.2674,GALAXY,0.2674,GALAXY,4,4,--|--|--|--,--|--|Calibration issue at 5800A|--,none,740.9389404,0,1.14E-05,3764,6.8786144,15.772275,26.983059,1.764744,4.0464587,6.922643,0.940775,0.95970905,0.9772591
1976,3.51914E+16,0.397,GALAXY,0.397,GALAXY,3,4,--|--|--|--,--|LRG|--|--,one inspector forgot to set a flag. secure z.,269.3805254,0,7.26E-05,2182,1.5744,8.321655,18.907545,0.74478394,3.936633,8.944382,0.8970474,0.929428,0.95988977
1977,3.51914E+16,0.1054,GALAXY,0.1054,GALAXY,3.75,4,--|--|--|--,--|--|Bump in continuum around Ha|--,none,151.2907138,0,1.35E-05,2168,4.7393517,7.153376,10.112082,0.7453039,1.1249301,1.5902121,0.9181526,0.94410187,0.9683374
1978,3.51914E+16,0.3196,GALAXY,0.3196,GALAXY,4,4,--|--|--|--,--|--|--|--,none,536.4450777,0,2.55E-05,2163,3.3736608,10.280862,22.625744,1.2839738,3.9127696,8.61108,0.90161926,0.9326161,0.9617301
