,TargetID,Redrock z,Redrock spectype,best redshift,best spectype,vi_combined_flag,N_VI,DELTACHI2,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,MW_TRANSMISSION_G,MW_TRANSMISSION_R,MW_TRANSMISSION_Z,TARGET_RA,TARGET_DEC
0,35191325322120560,0.1012,GALAXY,0.1012,GALAXY,4.0,13,2248.1264272928242,500,8.915575,13.690263,18.567017,3.8491074999999997,5.910476,8.01591,0.9377386999999999,0.9576215,0.9760694999999999,178.6327864186429,57.373633147592344
1,35191325326313329,0.2555,GALAXY,0.2555,GALAXY,4.0,13,597.1034145355226,471,3.0611055,6.6225570000000005,11.148005,1.0056498,2.1756759,3.6623986000000004,0.88394773,0.92026335,0.95458394,179.49583074149854,57.253962640764634
2,35191325326313441,0.1513,GALAXY,0.1513,GALAXY,3.9230769230769234,13,402.0134725272656,459,8.835087,15.250219,22.150007000000002,1.1847919,2.045066,2.9703329,0.8878315999999999,0.92298514,0.95616215,179.4169856827943,57.26205645603047
3,35191325326313842,0.1255,GALAXY,0.1255,GALAXY,4.0,12,1171.5311943292618,356,7.692234,12.353596000000001,16.146137,2.0667398,3.3191485000000003,4.338124,0.8930133,0.92661035,0.958261,179.20105620280086,57.29045126894597
4,35191325326313983,0.0213,GALAXY,0.0213,GALAXY,4.0,13,1233.1522053442895,398,9.700712,11.533047,10.710887,1.3103798999999998,1.5578929,1.4468348999999998,0.8956409,0.92844605,0.9593224,179.12089042492562,57.297091359257145
5,35191325326314275,0.5843,GALAXY,0.5843,GALAXY,3.7692307692307687,13,215.04301197826862,191,3.7168812999999994,10.441963000000001,23.580444,0.8187091999999999,2.3000279999999997,5.194012,0.8926709999999999,0.9263710999999999,0.95812255,179.37980716841759,57.31686967367248
6,35191325326314402,0.42200000000000004,GALAXY,0.42200000000000004,GALAXY,4.0,13,1241.9225968122482,397,4.036667,10.297829,18.527788,1.4080131,3.5919432999999996,6.4626017,0.89353424,0.9269744000000001,0.9584716000000001,179.2596681049163,57.32705350018157
7,35191325326314538,0.4593,GALAXY,0.4593,GALAXY,3.0,13,360.38350152224297,363,1.3269485,6.9811535000000005,19.884447,0.44880328,2.36118,6.725359,0.89389795,0.92722857,0.9586184999999999,179.16656913891967,57.33895180180355
8,35191325326314565,0.2785,GALAXY,0.2785,GALAXY,3.7692307692307687,13,487.1593297924846,192,3.0477054,12.858685000000001,27.577821999999998,1.6256182,6.8587046,14.709757000000002,0.89663863,0.9291425999999999,0.9597249,179.432655302043,57.33947597210208
9,35191325326314860,0.3363,GALAXY,0.3363,GALAXY,3.0,13,284.6288366237532,184,2.1847908,9.0176735,19.233717000000002,1.0253879000000001,4.232265,9.026961,0.9063219000000001,0.93589,0.9636171,179.51218543224167,57.36124436617661
10,35191325330507548,0.1253,GALAXY,0.1253,GALAXY,4.0,13,2098.8180114030843,470,9.208146000000001,15.593086999999999,21.649044,2.9613879,5.014818,6.9624453,0.89369875,0.9270894000000001,0.95853806,179.6526012035117,57.253447491464726
11,35191325330507556,0.3928,GALAXY,0.4961,GALAXY,2.0,12,114.74624256044626,485,1.8662248,7.6306868,17.54102,0.6146225000000001,2.5130904,5.776959400000001,0.8836639000000001,0.9200643000000001,0.9544684000000001,179.56439198251667,57.25420312111675
12,35191325330507808,0.2623,GALAXY,0.2623,GALAXY,3.0,13,115.48101533204316,497,2.8315284,9.127718,17.721994,1.0326992,3.3290102,6.463466599999999,0.9088869,0.9376734,0.9646438,179.7608529477509,57.27112112765874
13,35191325330508031,0.0868,GALAXY,0.0868,GALAXY,3.9230769230769234,13,1687.0547534823415,465,64.78715,117.35162,183.81845,3.8488337999999995,6.971551400000001,10.920169999999999,0.9048461999999999,0.93486327,0.9630255999999999,179.69555932054647,57.28736578495671
14,35191325330508174,0.2594,GALAXY,0.2594,GALAXY,4.0,13,608.8010280132294,496,2.6765682999999996,6.099671,9.455436,0.919558,2.0955942,3.2484963,0.89604545,0.9287285,0.95948565,179.61690180434692,57.293870432625035
15,35191325330508207,0.4173,GALAXY,0.4173,GALAXY,2.0,13,438.9236295744777,490,2.5801466,13.275473999999999,30.919426,1.0802191,5.5579863,12.944905,0.9180627,0.94403964,0.9683016999999999,179.8180160363671,57.2956722424171
16,35191325330508279,0.3959,GALAXY,0.3959,GALAXY,4.0,13,427.6366922855377,484,2.5727154999999997,7.470064,13.502451999999998,0.8398201,2.438478,4.4076505,0.9246331,0.9485855,0.97090703,179.888097710555,57.30163761503075
17,35191325330508311,0.1286,GALAXY,0.1286,GALAXY,4.0,13,1277.570094883442,461,25.099127,42.16831,62.834885,2.8486366000000003,4.7859110000000005,7.1314735,0.911459,0.93946004,0.9656715,179.72584692213618,57.30512330809281
18,35191325330508473,0.2595,GALAXY,0.2595,GALAXY,3.0,13,190.73738037236038,491,1.7756493000000002,7.0625634,15.017338,1.1100694,4.41525,9.388276,0.89721024,0.9295416,0.9599554,179.58333249790863,57.3144951204625
19,35191325330508621,0.2579,GALAXY,0.2579,GALAXY,3.0,13,571.0633954405786,327,4.410463,17.758022,37.920326,1.9388162,7.8063326,16.669575,0.9298700999999999,0.9522013,0.97297543,179.94342010394817,57.32394526940743
20,35191325330508629,0.1038,GALAXY,0.1038,GALAXY,3.9230769230769234,13,1627.0464072879404,499,21.822853,54.15465,99.195786,6.6763973,16.56786,30.347566999999998,0.9252064,0.94898164,0.9711337999999999,179.8539969024004,57.328584287721604
21,35191325330509004,0.1897,GALAXY,0.1897,GALAXY,4.0,13,3890.40160914883,308,22.648058,74.41969,151.73216000000002,7.250545,23.824704999999998,48.575509999999994,0.93345976,0.95467585,0.97438896,179.94008355077813,57.3559963411454
22,35191325330509062,0.2282,GALAXY,0.2282,GALAXY,4.0,13,1218.206724908203,483,6.481762000000001,24.692148,53.054398,3.1839880000000003,12.129342,26.06152,0.91017586,0.93856895,0.965159,179.6214158592114,57.35480248803303
23,35191325330509192,0.26,GALAXY,0.26,GALAXY,4.0,13,1573.5696830749512,189,3.7351712999999997,9.850832,18.781126,1.4976058,3.9496617,7.5302367,0.9099902,0.93843997,0.9650848,179.5837839962046,57.361802444344455
24,35191325330509326,0.5848,GALAXY,0.5848,GALAXY,3.0,13,649.9804907143116,463,1.7597696,11.076429,41.436928,0.3827363,2.4090377999999997,9.012212,0.9199393,0.9453391,0.9690469999999999,179.75019211607938,57.37161066434503
25,35191325334702288,0.2391,GALAXY,0.2391,GALAXY,4.0,13,3324.684620141983,345,6.2092123,13.789651000000001,21.395494,2.7958283,6.20908,9.633771000000001,0.927267,0.9504049000000001,0.9719482,180.04619574585803,57.27759441472703
26,35191325334702470,0.125,GALAXY,0.125,GALAXY,4.0,12,1172.5460613071918,321,30.760033,63.54419300000001,109.58608999999998,3.9208483999999997,8.099704,13.968465,0.934549,0.9554261000000001,0.97481716,180.242975496141,57.28758967803402
27,35191325334702643,0.2959,GALAXY,0.2959,GALAXY,4.0,13,13606.904841184616,339,10.372657,38.079136,77.79396,2.865719,10.520361999999999,21.492626,0.9422504999999999,0.96072274,0.9778363000000001,180.36760494972785,57.30173962604598
28,35191325334702701,0.43200000000000005,GALAXY,0.43200000000000005,GALAXY,4.0,13,5985.731429100037,317,4.375401,9.3418455,14.114977,2.778145,5.9315714999999996,8.962254,0.9300091999999999,0.9522972,0.9730302,180.09830386508895,57.30377759588686
29,35191325334702929,0.5551,GALAXY,0.5551,GALAXY,4.0,13,425.8692369610072,328,2.5962400000000003,14.776917000000001,51.221493,0.3997664,2.2753346000000003,7.887033,0.9348504999999999,0.95563376,0.9749357,180.20366779146423,57.32108916417162
30,35191325334702962,0.2663,GALAXY,0.2663,GALAXY,4.0,12,1061.171741604805,311,3.2486355,9.590538,20.241837,1.0070257,2.9729152,6.274649,0.93884814,0.9583845999999999,0.97650445,180.28212207418392,57.321025414816354
31,35191325334703497,0.4669,GALAXY,0.4669,GALAXY,4.0,13,602.0817217398435,303,1.7914564999999998,10.065169000000001,26.206062,0.7355498,4.132633,10.759884,0.9406658000000001,0.95963407,0.97721636,180.2762937362017,57.35643749217003
32,35191325334703770,0.2146,GALAXY,0.2146,GALAXY,4.0,13,1024.6843967437744,312,4.8016496,8.54265,12.227185,1.3508915000000001,2.403381,3.4399848,0.9406793,0.9596433000000001,0.97722167,180.1054185906844,57.37398321378853
33,35191325338897482,0.2947,GALAXY,0.2947,GALAXY,4.0,13,1172.2406119536608,333,9.573413,38.22825,79.89670600000001,2.9931897999999997,11.95231,24.980223000000002,0.9452408999999999,0.9627754999999999,0.9790045,180.47913698283986,57.33251453042552
34,35191328585287135,0.6809999999999999,GALAXY,0.6809999999999999,GALAXY,3.0,13,85.43310427665709,670,2.5643472999999997,6.0903707,13.396455,0.5414514,1.2859566999999998,2.8286064,0.94712865,0.9640703000000002,0.97974074,178.07355546069482,57.47674153431219
35,35191328585287804,0.10400000000000001,GALAXY,0.10400000000000001,GALAXY,4.0,13,4433.7722573429355,687,65.61820999999999,159.3953,298.5635,14.057489000000002,34.1475,63.961716,0.9538503,0.9686738000000001,0.9823548000000001,177.99565253593533,57.52356606384761
36,35191328585287825,1.6364,GALAXY,1.6364,GALAXY,1.0,13,1.8781016282737253,674,3.3560510000000003,8.037199000000001,15.137460999999998,1.0492003,2.5126647999999996,4.7324157,0.9509622,0.9666971,0.981233,178.05914588426498,57.52040999222188
37,35191328585288430,0.0642,GALAXY,0.0642,GALAXY,4.0,13,848.1217533349991,692,66.19417,100.97079000000001,133.61353,2.7696316000000003,4.224721400000001,5.590527,0.9552517,0.96963227,0.98289835,178.09060421993942,57.56614897960834
38,35191328585288609,0.5351,GALAXY,0.5351,GALAXY,3.0,13,183.3318079262972,682,1.6052282,7.4896092,21.543749,0.59662247,2.7836971,8.007263,0.96013236,0.9729667,0.9847876,177.82116876032018,57.574323126707725
39,35191328585289115,0.1048,GALAXY,0.1048,GALAXY,4.0,13,5560.279837608337,684,19.67962,25.076038,29.947104,5.296659,6.749075,8.060095,0.9640141,0.97561467,0.9862858,177.89540573637444,57.61402101088665
40,35191328585289143,0.4695,GALAXY,0.4695,GALAXY,3.0,13,352.10252143442636,679,4.244172,21.134352,57.533962,0.9731196,4.845763,13.191602,0.9634823,0.97525215,0.9860808000000001,177.73880527176772,57.61951873234147
41,35191328589480053,0.2965,GALAXY,0.2965,GALAXY,4.0,13,264.4056822359562,506,3.1963754,7.079092999999999,13.682572,0.95468634,2.1143680000000002,4.0866804,0.9461586999999999,0.9634052,0.97936255,178.42516652513248,57.38397457665138
42,35191328589480560,0.1023,GALAXY,0.1023,GALAXY,3.9230769230769234,13,420.41303610801697,515,19.344448,31.29324,44.022034000000005,1.1753837999999999,1.9014018,2.6748133,0.94373417,0.9617415000000001,0.9784162000000001,178.45189008260934,57.42456002137185
43,35191328589480609,0.1621,GALAXY,0.1621,GALAXY,4.0,12,938.5427238345146,529,7.164449,11.945055,16.348501000000002,2.22038,3.7019682,5.066668,0.9402869,0.95937365,0.977068,178.52344929515687,57.42806072242148
44,35191328589481076,0.2245,GALAXY,0.2245,GALAXY,4.0,13,557.4088171683252,517,5.473807,17.170552999999998,32.9965,2.7750633,8.704979,16.728277,0.9385819,0.95820147,0.9764001,178.4672827561317,57.46387022721203
45,35191328589481129,0.1027,GALAXY,0.1027,GALAXY,3.8461538461538463,13,848.2091749683024,530,12.908741000000001,31.683651,69.12531,3.5061977,8.60573,18.775417,0.9319396000000001,0.9536283000000001,0.97379076,178.60103273351876,57.46531276784946
46,35191328589481138,0.2036,GALAXY,0.2036,GALAXY,3.0,13,120.31135857850313,538,3.2011950000000002,9.34585,19.694317,0.9171627,2.6776454,5.642547,0.9465638000000001,0.963683,0.9795205,178.24302627076815,57.47290363413106
47,35191328589481659,0.1411,GALAXY,0.1411,GALAXY,4.0,13,604.1465119123459,535,5.403679400000001,7.897881,9.519471000000001,1.6916797,2.4725162999999997,2.9801722,0.9463246999999999,0.963519,0.9794273000000001,178.22341055076137,57.49930507555789
48,35191328589481777,0.0319,GALAXY,0.0319,GALAXY,4.0,13,1280.6057623513045,547,179.07745,265.75552000000005,353.85152999999997,5.7040443,8.464949,11.271016,0.9292872999999999,0.9517992000000001,0.9727456,178.55379220579854,57.50822093523429
49,35191328589481924,0.1256,GALAXY,0.1256,GALAXY,4.0,13,3078.98371553421,507,9.055652,16.679117,27.500288,2.5506127,4.6978364,7.7457247,0.9266754,0.94999635,0.9717145,178.61073205483783,57.51687959155693
50,35191328589482083,0.5549,GALAXY,0.5549,GALAXY,4.0,3,205.55573808308688,505,3.3578315,13.823545000000001,42.090534000000005,0.6362932,2.6194962999999998,7.9759574,0.93397367,0.95502985,0.974591,178.40654605746064,57.52921831292656
51,35191328589482096,0.2799,GALAXY,0.2799,GALAXY,4.0,3,1557.290885925293,665,5.619431,14.371796,28.47065,1.8709740000000001,4.785049,9.479223,0.9488673000000001,0.9652620999999999,0.98041797,178.1606642774594,57.52906924709138
52,35191328589482277,0.2957,GALAXY,0.2957,GALAXY,4.0,3,576.1930826902391,533,3.4326527000000002,7.1545978,11.112999,0.7037525,1.4668149,2.278355,0.942218,0.96070045,0.9778235999999999,178.29873710459657,57.541802549530594
53,35191328589482287,0.2352,GALAXY,0.2352,GALAXY,4.0,3,1049.2659562826157,526,3.226424,8.12176,14.003578,1.3151683,3.3106253,5.708196599999999,0.9271101999999999,0.9502966,0.9718863000000001,178.55118675468793,57.54251852775254
54,35191328589482543,0.2253,GALAXY,0.2253,GALAXY,4.0,3,1149.3855739478022,513,10.575732,38.15579,79.29867,3.6466513,13.156618,27.343224,0.94913346,0.9654444999999999,0.9805216,178.24232343744725,57.567269409774724
55,35191328589482603,0.2857,GALAXY,0.2857,GALAXY,4.0,3,873.0854818820952,548,3.3956928,7.200222999999999,10.97595,1.178393,2.4986632,3.8089383000000003,0.9276453000000001,0.95066607,0.97209764,178.52443717378017,57.57056258140703
56,35191328589482663,0.1627,GALAXY,0.1627,GALAXY,4.0,3,4495.09788942337,541,20.317413000000002,34.93892,52.560559999999995,3.5641222000000004,6.1290565,9.220281,0.9308780999999999,0.9528965,0.9733726999999999,178.44567333227818,57.572646258331616
57,35191328589482877,0.2031,GALAXY,0.2031,GALAXY,3.6666666666666665,3,147.62328607868403,544,2.1151016,6.345999,12.614198,1.2688361000000001,3.8069248,7.567178,0.9254953000000001,0.94918126,0.9712481,178.60042622694482,57.58851037046462
58,35191328589483089,0.3556,GALAXY,0.3556,GALAXY,4.0,3,1168.0287449359896,695,3.5475504,8.703117,15.91862,0.90705943,2.2252662,4.070170399999999,0.95567507,0.9699216999999999,0.98306245,178.1908196746624,57.60550408998314
59,35191328589483236,0.1473,GALAXY,0.1473,GALAXY,4.0,3,5385.653603391722,872,57.35876999999999,158.18438999999998,320.29843,8.472638,23.365896,47.312256,0.9360454,0.95645636,0.97540504,178.40326620574822,57.6226165763361
60,35191328589483272,0.3515,GALAXY,0.3515,GALAXY,4.0,3,2843.5292418003082,885,2.8878242999999997,8.381624,16.82191,1.5081924,4.377379,8.785396,0.9408576,0.95976585,0.97729146,178.35458833571965,57.62044415400703
61,35191328593675219,0.0822,GALAXY,0.0822,GALAXY,2.6666666666666665,3,38.297891633585095,532,6.2827106,9.604636,12.606733,0.80676526,1.233335,1.6188354,0.93140525,0.95325994,0.97358036,178.66470533387658,57.4537754959149
62,35191328593675564,0.1252,GALAXY,0.1252,GALAXY,4.0,3,2055.855783266481,501,14.935123999999998,38.91765,74.76312,5.5757794,14.529254000000002,27.911564000000002,0.9275815000000001,0.95062196,0.9720724000000001,178.69192229153893,57.48436378512286
63,35191328593675701,0.5163,GALAXY,0.5163,GALAXY,3.333333333333333,3,104.90401902794838,238,2.1797931,9.313542,28.621903999999997,0.39306858,1.6794533,5.1612105,0.90096134,0.93215764,0.96146566,178.9729937925573,57.49345187973655
64,35191328593676033,0.1255,GALAXY,0.1255,GALAXY,4.0,2,985.8803244829178,514,4.654518599999999,7.3774877000000005,11.202463,1.0016669,1.5876583,2.410805,0.9243281999999999,0.9483748,0.9707863999999999,178.70937863221388,57.52031265284653
65,35191328593676078,0.3297,GALAXY,0.3297,GALAXY,4.0,3,1263.160803116858,228,17.553492000000002,55.898865,111.6125,2.1902359000000002,6.9747777,13.926444,0.89586973,0.92860585,0.9594148000000001,179.03320591918097,57.52490387538175
66,35191328593676124,0.3093,GALAXY,0.3093,GALAXY,4.0,3,381.51610624790186,229,3.3109135999999997,10.719178999999999,24.987345,1.1138783,3.6062136,8.406399,0.9089859,0.9377421999999999,0.96468335,178.8824245900311,57.528220267509404
67,35191328593676623,0.3087,GALAXY,0.3087,GALAXY,4.0,3,956.4765843153,201,12.243621000000001,44.3565,105.68885,1.8493700000000002,6.699944,15.964051000000001,0.89347804,0.92693514,0.9584488999999999,179.02877176498438,57.56753547166697
68,35191328593676784,0.1541,GALAXY,0.1541,GALAXY,4.0,3,7637.8697991454965,224,58.435207,143.29466000000002,252.25162000000003,15.5078945,38.028420000000004,66.944084,0.8900806999999998,0.9245595,0.95707405,179.05861886973847,57.58109078991306
69,35191328593677072,0.4173,QSO,0.4173,QSO,4.0,3,20647.547606885437,678,4.546039,8.155857000000001,11.5525,3.5415735,6.353787400000001,8.999928,0.9075226999999999,0.9367251,0.9640979,178.81908457489533,57.605994552152644
70,35191328593677081,0.2049,GALAXY,0.2049,GALAXY,4.0,3,685.7614720463753,675,4.897053700000001,15.986218,33.2202,2.0671647,6.748169,14.023048999999999,0.9246068000000001,0.9485674000000001,0.97089666,178.61501252745097,57.604583529221095
71,35191328593677198,0.2037,GALAXY,0.2037,GALAXY,4.0,3,717.0137127637863,223,8.550105,15.192109,22.583134,1.2006350000000001,2.1333277,3.1712005000000003,0.8967860000000001,0.9292455,0.9597844000000001,178.89891566428378,57.61206950381307
72,35191328593677217,0.1027,GALAXY,0.1027,GALAXY,4.0,3,1750.7709826827052,232,38.593945,63.985287,90.32946,1.4382191999999998,2.3844377999999997,3.3661642,0.88528585,0.9212014999999999,0.9551281999999999,179.04057186549736,57.61643703691822
73,35191328593677278,0.2034,GALAXY,0.2034,GALAXY,4.0,3,574.6890779435636,690,3.725222,10.191248,20.150547,1.2273693,3.3577663999999996,6.639111,0.91835433,0.94424164,0.9684176,178.7072322241102,57.61749472774873
74,35191328597868596,0.2433,GALAXY,0.2433,GALAXY,4.0,3,1952.179503854364,372,10.303401,40.98323,89.11455500000001,3.50401,13.937694,30.30633,0.900584,0.93189466,0.9613139,179.33510746582797,57.37804219107397
75,35191328597868666,0.1467,GALAXY,0.1467,GALAXY,3.6666666666666665,3,192.335322341416,391,3.0490582,8.3032465,15.762848000000002,1.5861381,4.3193980000000005,8.199927,0.8946096,0.92772573,0.95890605,179.14907401130418,57.38043389088462
76,35191328597868874,0.2095,GALAXY,0.2095,GALAXY,4.0,3,2545.7227592468257,364,11.007715,20.605024,32.9241,1.6251482,3.0420678,4.8608212,0.8985193000000001,0.93045497,0.9604828999999999,179.28507784181724,57.39657901123979
77,35191328597868981,0.555,GALAXY,0.555,GALAXY,4.0,3,259.2440697401762,177,1.1013798000000001,6.08253,20.824648,0.3341666,1.8454834,6.3183484000000005,0.91476417,0.9417535,0.9669894,179.464956917747,57.40318996124975
78,35191328597869076,0.1497,GALAXY,0.1497,GALAXY,3.6666666666666665,3,92.44709996506573,362,3.1313875,7.777272999999999,13.972272,1.2295439,3.0537581,5.4862337,0.89479655,0.9278564,0.9589815,179.20569264767536,57.40902123527917
79,35191328597869129,0.4947,GALAXY,0.4947,GALAXY,3.6666666666666665,3,178.1059876382351,351,1.5642425,6.025966,15.626060999999998,0.56685865,2.1837223,5.662657,0.9026207,0.9333138000000001,0.9621325000000001,179.31226623003283,57.41203061337274
80,35191328597869309,0.0475,GALAXY,0.0475,GALAXY,4.0,3,777.8947809636592,396,7.283709,10.317936999999999,11.660153999999999,1.5617611,2.2123554,2.5001516,0.89613557,0.92879146,0.959522,179.22476662789398,57.42276634979957
81,35191328597869392,0.3334,GALAXY,0.3334,GALAXY,3.333333333333333,3,266.46215517818933,394,2.0077996,8.363548,18.49295,0.9487844000000001,3.9521892,8.738832,0.8950748,0.9280507,0.95909387,179.16898298899687,57.429275949146
82,35191328597869459,0.5147,GALAXY,0.5147,GALAXY,3.6666666666666665,3,333.2676334381104,154,2.6073246,7.5595300000000005,15.059788000000001,0.9648768,2.7975092,5.573084,0.9194651,0.94501084,0.9688588,179.5039975674681,57.43550064903364
83,35191328597869636,0.5143,GALAXY,0.5143,GALAXY,4.0,3,1160.3730073571205,161,2.9709136000000003,7.024214,12.087511,1.3688426,3.2363925,5.569296400000001,0.91837746,0.9442577,0.9684268,179.45538690028656,57.446952898739994
84,35191328597869925,0.2449,GALAXY,0.2449,GALAXY,4.0,3,860.6558843702078,380,11.038661,31.131388,66.62021,1.7633592,4.97305,10.642175,0.8977195,0.92989695,0.9601607,179.20223030524662,57.467016909369285
85,35191328597870063,0.2088,GALAXY,0.2088,GALAXY,4.0,3,301.8177514942363,186,4.0591855,11.864865,22.303213,1.6208713,4.737754,8.905885000000001,0.91942203,0.944981,0.9688416999999999,179.4930608517543,57.475669294122454
86,35191328597870307,0.261,GALAXY,0.261,GALAXY,3.6666666666666665,3,345.7038063025102,357,2.3386419999999997,8.903617,17.79198,1.2028353999999999,4.579404,9.150962,0.9030859,0.93363774,0.9623193000000001,179.2817798521767,57.495418416048146
87,35191328597870349,0.209,GALAXY,0.209,GALAXY,4.0,3,630.6200434761122,194,6.0310559999999995,19.759275,38.988667,2.3331282000000004,7.6439223,15.082857,0.9073429000000001,0.9366001,0.964026,179.3310188896207,57.496746238187065
88,35191328597870552,0.4933,GALAXY,0.4933,GALAXY,3.6666666666666665,3,598.9711207598448,180,12.839383,39.014793,79.96266,1.1971022,3.6376120000000003,7.4554577,0.9166129999999999,0.94303524,0.96772534,179.46229694739898,57.511647926531445
89,35191328597870687,0.1598,GALAXY,0.1598,GALAXY,4.0,3,1413.321357773617,95,7.3744454,22.69652,47.098118,3.7646072,11.586428,24.043287,0.9036620999999999,0.934039,0.9625505999999999,179.3083831646019,57.52443786369008
90,35191328597870898,0.1481,GALAXY,0.1481,GALAXY,4.0,3,831.6827800832689,53,22.437084,52.798519999999996,100.65729499999999,2.5918457999999998,6.0990815000000005,11.627543,0.8981087,0.9301685,0.9603174999999999,179.23824208614883,57.54183361165432
91,35191328597870963,0.6413,GALAXY,0.6413,GALAXY,3.6666666666666665,3,72.25630268454552,162,3.3139733999999996,7.9048414000000005,20.42517,0.5281613000000001,1.2598264,3.2552416,0.9107546000000001,0.9389709,0.9653902,179.43834439381862,57.548447868514145
92,35191328597871009,0.0646,GALAXY,0.0646,GALAXY,4.0,3,28380.635518740863,94,187.13582,450.7774,834.0286,37.376938,90.03449,166.58186,0.90048826,0.9318279,0.9612754000000001,179.29110503278164,57.554317746680994
93,35191328597871026,0.125,GALAXY,0.125,GALAXY,4.0,3,5903.612790822984,92,28.598856,55.068253000000006,89.44655,5.815795400000001,11.19855,18.189638000000002,0.9086926,0.9375382999999999,0.96456605,179.42634518080033,57.57645149547698
94,35191328597871336,0.2676,GALAXY,0.2676,GALAXY,4.0,3,4216.618170261383,60,6.605004300000001,12.962677000000001,19.940317,1.7652130000000001,3.4643257000000003,5.3291273,0.91310495,0.9406025,0.96632814,179.50867547471137,57.578860756710775
95,35191328597871548,0.4175,GALAXY,0.4175,GALAXY,4.0,3,676.2924602031708,64,3.964031,10.303556,18.732288,0.9608793,2.4975774,4.540698,0.9033989,0.9338556999999998,0.96244496,179.35006260295563,57.594446796208146
96,35191328597871684,0.2622,GALAXY,0.2622,GALAXY,4.0,3,1121.8522780966014,59,7.733725,30.767702000000003,63.61707,2.4325080000000003,9.677443499999999,20.009638,0.89531904,0.9282213,0.9591924999999999,179.25709132975464,57.60752703495144
97,35191328597871840,0.38799999999999996,GALAXY,0.38799999999999996,GALAXY,4.0,3,1047.6403933763504,248,2.226841,7.042153999999999,16.632977,0.8193786,2.5912,6.1201973,0.8852278,0.9211608,0.95510453,179.10921928466618,57.61829631305629
98,35191328602062997,0.3321,GALAXY,0.3321,GALAXY,3.6666666666666665,3,223.1358771584928,451,1.8291831000000003,7.474338499999999,15.318261999999999,0.83360624,3.4062502,6.98093,0.91673225,0.94311786,0.9677726999999999,179.68958931209642,57.384004885567606
99,35191328602063004,0.2614,GALAXY,0.2614,GALAXY,4.0,3,576.0798762068152,179,4.603816999999999,16.220489999999998,37.269657,1.7814091,6.2763860000000005,14.421188,0.9142964,0.9414290000000001,0.9668030000000001,179.62371029075402,57.382987513325794
100,35191328602063093,0.1028,GALAXY,0.1028,GALAXY,4.0,3,2119.777190545574,322,36.35821,106.225746,249.00981000000002,5.989671700000001,17.499686999999998,41.022009999999995,0.93790984,0.95773923,0.9761366,179.95996298459355,57.39038930715262
101,35191328602063197,0.2404,GALAXY,0.2404,GALAXY,4.0,3,4845.554050922394,344,5.146913,10.253896000000001,15.430082999999998,2.1805303,4.344144,6.537077,0.9348542999999999,0.9556363999999999,0.9749372,179.8990611022201,57.39980143137772
102,35191328602063313,0.22899999999999998,GALAXY,0.22899999999999998,GALAXY,4.0,3,1216.4652943611145,151,4.4603105,7.925998700000001,8.4879055,1.1221839,1.9941276000000001,2.1354997000000004,0.9176745999999999,0.9437708,0.96814746,179.67159630088554,57.40583254719342
103,35191328602063331,0.1032,GALAXY,0.1032,GALAXY,3.6666666666666665,3,26.018259841948748,480,3.5289998,6.820775,10.60641,0.9647043,1.8645596999999998,2.8994188,0.92999417,0.95228684,0.9730243000000001,179.8340449674451,57.4059728750724
104,35191328602063775,0.1033,GALAXY,0.1033,GALAXY,4.0,3,868.3512185513972,329,9.974917999999999,16.902607,23.618921,2.5100404999999997,4.25329,5.9433513,0.9405003000000001,0.95952034,0.9771516,179.9485712950452,57.432520282313305
105,35191328602063797,0.2726,GALAXY,0.2726,GALAXY,4.0,3,2009.3343020677567,153,3.798428,7.1383963,10.116276,1.6519077000000002,3.1044345,4.3994922999999995,0.9360393,0.9564521999999999,0.97540265,179.88253270487522,57.43297343575708
106,35191328602063925,0.2602,GALAXY,0.2602,GALAXY,4.0,3,3544.622313499451,164,5.799881500000001,14.831331,26.798857,2.6102762000000004,6.674942,12.061008000000001,0.9293906,0.9518705,0.97278637,179.79541412664923,57.439013633227475
107,35191328602064098,0.3168,GALAXY,0.3168,GALAXY,3.6666666666666665,3,267.2816514904971,178,1.5067742,6.2445602,13.579246,0.8729600000000001,3.6178288,7.867228999999999,0.9192865,0.94488716,0.96878785,179.62521668560726,57.4508665887011
108,35191328602064214,0.2598,GALAXY,0.2598,GALAXY,4.0,3,6014.751718521118,183,6.3274693,12.48744,19.218689,1.8698666000000002,3.6902347,5.679424299999999,0.9196821,0.94516104,0.9689449,179.5727807827152,57.45819739758632
109,35191328602064416,0.2017,GALAXY,0.2017,GALAXY,3.333333333333333,3,116.75869303941728,159,5.216069999999999,10.048150999999999,14.268049,0.8464205,1.6305303999999998,2.3153005,0.9415899,0.960269,0.9775780000000001,179.93290810102604,57.468706713932505
110,35191328602064627,0.2146,GALAXY,0.2146,GALAXY,4.0,3,2989.782234314829,163,15.809085999999999,53.087081999999995,104.33198,4.838847599999999,16.248903,31.933949,0.9319543,0.95363843,0.97379655,179.77515237471852,57.482524998914954
111,35191328602064808,0.3305,GALAXY,0.3305,GALAXY,3.6666666666666665,3,1449.5370390415192,160,6.886842999999999,32.32297,73.4697,1.7184663,8.0655155,18.332813,0.9266078000000001,0.9499496999999999,0.9716878000000001,179.695663246342,57.49320478024826
